NewsDate,NewsTitle,URL
20200421,"홀대 받지만…금융권, 위기극복엔 ‘총대’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=016&aid=0001658898&sid1=001
20200421,"홀대 받지만…금융권, 위기극복엔 ‘총대’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=016&aid=0001658898&sid1=001
20200421,"홀대 받지만…금융권, 위기극복엔 ‘총대’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=016&aid=0001658898&sid1=001
20200421,"홀대 받지만…금융권, 위기극복엔 ‘총대’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=016&aid=0001658898&sid1=001
20200421,"홀대 받지만…금융권, 위기극복엔 ‘총대’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=016&aid=0001658898&sid1=001
20200421,"홀대 받지만…금융권, 위기극복엔 ‘총대’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=016&aid=0001658898&sid1=001
20200421,"홀대 받지만…금융권, 위기극복엔 ‘총대’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=016&aid=0001658898&sid1=001
20200427,은행 공채에 ‘코딩’ 등장… 어떻게 준비할까,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=103&oid=005&aid=0001315714
20200427,은행 공채에 ‘코딩’ 등장… 어떻게 준비할까,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=103&oid=005&aid=0001315714
20200430,"'언택트'가 뜬다 시중은행, 비대면 채널 차별화에 집중",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=629&aid=0000024496
20200430,"'언택트'가 뜬다 시중은행, 비대면 채널 차별화에 집중",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=629&aid=0000024496
20200430,"'언택트'가 뜬다 시중은행, 비대면 채널 차별화에 집중",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=629&aid=0000024496
20200430,"'언택트'가 뜬다 시중은행, 비대면 채널 차별화에 집중",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=629&aid=0000024496
